game_id,game_date,season,week,season_type,qb_id,qb_name,team,opponent,home_away,quarter,plays,dropbacks,pass_attempts,completions,passing_yards,air_yards,pass_tds,interceptions,sacks,scrambles,rush_attempts,rushing_yards,rush_tds,fumbles_lost,turnovers,shotgun_plays,total_yards,total_epa
2010_15_NO_BAL,2010-12-19,2010,15,Regular,00-0026158,J.Flacco,BAL,NO,Home,Q2,9,9,9,6,82,126,1,0,0,1,0,0,0,0,0,5,82,5.873
2010_15_NO_BAL,2010-12-19,2010,15,Regular,00-0026158,J.Flacco,BAL,NO,Home,Q3,6,6,6,1,32,7,0,0,2,0,0,0,0,0,0,1,18,-2.378
2010_15_NO_BAL,2010-12-19,2010,15,Regular,00-0026158,J.Flacco,BAL,NO,Home,Q4,4,4,4,1,15,43,0,0,0,0,0,0,0,0,0,2,15,-1.526
2010_15_NYJ_PIT,2010-12-19,2010,15,Regular,00-0022924,B.Roethlisberger,PIT,NYJ,Home,Q1,7,7,6,2,8,83,0,0,0,1,1,3,0,0,0,3,11,-3.747
2010_15_NYJ_PIT,2010-12-19,2010,15,Regular,00-0022924,B.Roethlisberger,PIT,NYJ,Home,Q2,18,18,18,11,110,139,1,0,1,0,0,0,0,0,0,16,103,6.963
2010_15_NYJ_PIT,2010-12-19,2010,15,Regular,00-0022924,B.Roethlisberger,PIT,NYJ,Home,Q3,7,7,7,5,56,69,0,0,0,0,0,0,0,0,0,3,56,2.429
2010_15_NYJ_PIT,2010-12-19,2010,15,Regular,00-0022924,B.Roethlisberger,PIT,NYJ,Home,Q4,14,14,13,5,90,167,0,0,2,1,1,22,0,0,0,14,87,-1.577
2010_15_NYJ_PIT,2010-12-19,2010,15,Regular,00-0026898,M.Sanchez,NYJ,PIT,Away,Q1,6,6,6,3,20,37,0,0,1,0,0,0,0,0,0,2,20,-2.27
2010_15_NYJ_PIT,2010-12-19,2010,15,Regular,00-0026898,M.Sanchez,NYJ,PIT,Away,Q2,8,8,8,6,62,66,0,0,0,0,0,0,0,0,0,5,62,2.138
2010_15_NYJ_PIT,2010-12-19,2010,15,Regular,00-0026898,M.Sanchez,NYJ,PIT,Away,Q3,8,6,6,5,44,33,0,0,0,0,2,9,1,0,0,2,53,7.195
2010_15_NYJ_PIT,2010-12-19,2010,15,Regular,00-0026898,M.Sanchez,NYJ,PIT,Away,Q4,11,11,10,5,44,97,0,0,0,1,1,6,0,0,0,3,50,-0.122
2010_15_PHI_NYG,2010-12-19,2010,15,Regular,00-0020245,M.Vick,PHI,NYG,Away,Q1,8,8,6,2,12,61,0,1,0,2,2,14,0,0,1,2,26,-5.283
2010_15_PHI_NYG,2010-12-19,2010,15,Regular,00-0020245,M.Vick,PHI,NYG,Away,Q2,8,7,6,4,21,13,0,0,2,1,2,10,0,0,0,6,16,-6.502
2010_15_PHI_NYG,2010-12-19,2010,15,Regular,00-0020245,M.Vick,PHI,NYG,Away,Q3,13,13,12,8,58,68,1,0,1,1,1,13,0,0,0,3,65,1.017
2010_15_PHI_NYG,2010-12-19,2010,15,Regular,00-0020245,M.Vick,PHI,NYG,Away,Q4,18,17,14,7,151,170,2,0,0,3,4,94,1,0,0,16,245,12.021
2010_15_PHI_NYG,2010-12-19,2010,15,Regular,00-0022803,E.Manning,NYG,PHI,Home,Q1,14,14,14,7,83,208,1,1,1,0,0,0,0,0,1,7,65,-0.76
2010_15_PHI_NYG,2010-12-19,2010,15,Regular,00-0022803,E.Manning,NYG,PHI,Home,Q2,12,12,12,9,105,109,2,0,0,0,0,0,0,0,0,8,105,11.388
2010_15_PHI_NYG,2010-12-19,2010,15,Regular,00-0022803,E.Manning,NYG,PHI,Home,Q3,5,5,5,3,30,20,0,0,0,0,0,0,0,0,0,1,30,-3.728
2010_15_PHI_NYG,2010-12-19,2010,15,Regular,00-0022803,E.Manning,NYG,PHI,Home,Q4,10,10,10,4,71,103,1,0,1,0,0,0,0,0,0,5,64,3.22
2010_15_WAS_DAL,2010-12-19,2010,15,Regular,00-0009311,J.Kitna,DAL,WAS,Home,Q1,13,12,12,6,87,96,1,0,1,0,1,5,0,0,0,6,88,4.56
2010_15_WAS_DAL,2010-12-19,2010,15,Regular,00-0009311,J.Kitna,DAL,WAS,Home,Q2,17,16,15,11,135,85,1,0,0,1,2,7,0,0,0,12,142,6.32
2010_15_WAS_DAL,2010-12-19,2010,15,Regular,00-0009311,J.Kitna,DAL,WAS,Home,Q3,6,5,5,3,48,47,0,0,0,0,1,-1,0,0,0,3,47,1.379
2010_15_WAS_DAL,2010-12-19,2010,15,Regular,00-0009311,J.Kitna,DAL,WAS,Home,Q4,7,7,7,5,35,41,0,0,1,0,0,0,0,0,0,4,34,-1.491
2010_15_WAS_DAL,2010-12-19,2010,15,Regular,00-0022121,R.Grossman,WAS,DAL,Away,Q1,7,7,7,3,30,21,0,1,1,0,0,0,0,0,1,1,22,-8.303
2010_15_WAS_DAL,2010-12-19,2010,15,Regular,00-0022121,R.Grossman,WAS,DAL,Away,Q2,8,8,8,4,78,49,1,0,1,0,0,0,0,0,0,2,74,4.506
2010_15_WAS_DAL,2010-12-19,2010,15,Regular,00-0022121,R.Grossman,WAS,DAL,Away,Q3,12,12,12,8,123,100,1,0,1,0,0,0,0,1,1,4,116,5.339
2010_15_WAS_DAL,2010-12-19,2010,15,Regular,00-0022121,R.Grossman,WAS,DAL,Away,Q4,20,20,20,10,91,107,2,1,2,0,0,0,0,0,1,7,74,3.037
2010_15_CHI_MIN,2010-12-20,2010,15,Regular,00-0005106,B.Favre,MIN,CHI,Home,Q1,6,5,5,4,51,18,1,1,0,0,1,0,0,0,1,1,51,-3.461
2010_15_CHI_MIN,2010-12-20,2010,15,Regular,00-0005106,B.Favre,MIN,CHI,Home,Q2,3,3,3,1,12,5,0,0,1,0,0,0,0,0,0,1,0,-2.022
2010_15_CHI_MIN,2010-12-20,2010,15,Regular,00-0024226,J.Cutler,CHI,MIN,Away,Q1,7,7,7,4,83,52,1,0,0,0,0,0,0,0,0,0,83,3.973
2010_15_CHI_MIN,2010-12-20,2010,15,Regular,00-0024226,J.Cutler,CHI,MIN,Away,Q2,8,8,8,5,59,108,1,1,0,0,0,0,0,0,1,0,59,0.459
2010_15_CHI_MIN,2010-12-20,2010,15,Regular,00-0024226,J.Cutler,CHI,MIN,Away,Q3,8,8,8,5,52,72,1,0,0,0,0,0,0,0,0,0,52,3.696
2010_15_CHI_MIN,2010-12-20,2010,15,Regular,00-0024226,J.Cutler,CHI,MIN,Away,Q4,2,2,2,0,0,6,0,0,1,0,0,0,0,0,0,1,-5,-1.927
2010_16_CAR_PIT,2010-12-23,2010,16,Regular,00-0022924,B.Roethlisberger,PIT,CAR,Home,Q1,4,4,4,3,43,38,0,0,0,0,0,0,0,0,0,2,43,1.48
2010_16_CAR_PIT,2010-12-23,2010,16,Regular,00-0022924,B.Roethlisberger,PIT,CAR,Home,Q2,21,20,20,13,216,196,1,0,2,0,1,0,0,1,1,14,196,6.104
2010_16_CAR_PIT,2010-12-23,2010,16,Regular,00-0022924,B.Roethlisberger,PIT,CAR,Home,Q3,9,7,7,4,48,51,0,0,0,0,2,4,1,0,0,3,52,-1.748
2010_16_CAR_PIT,2010-12-23,2010,16,Regular,00-0022924,B.Roethlisberger,PIT,CAR,Home,Q4,4,3,3,2,13,4,0,0,1,0,1,0,0,1,1,2,6,-6.571
2010_16_CAR_PIT,2010-12-23,2010,16,Regular,00-0027659,J.Clausen,CAR,PIT,Away,Q1,7,7,7,6,48,24,0,0,0,0,0,0,0,0,0,3,48,3.572
2010_16_CAR_PIT,2010-12-23,2010,16,Regular,00-0027659,J.Clausen,CAR,PIT,Away,Q2,9,9,9,1,7,100,0,1,1,0,0,0,0,0,1,6,3,-9.389
2010_16_CAR_PIT,2010-12-23,2010,16,Regular,00-0027659,J.Clausen,CAR,PIT,Away,Q3,6,6,6,2,12,-2,0,0,2,0,0,0,0,0,0,2,-4,-4.15
2010_16_CAR_PIT,2010-12-23,2010,16,Regular,00-0027659,J.Clausen,CAR,PIT,Away,Q4,5,5,5,1,5,59,0,0,1,0,0,0,0,0,0,0,-2,-4.517
2010_16_DAL_ARI,2010-12-25,2010,16,Regular,00-0009311,J.Kitna,DAL,ARI,Away,Q1,12,12,12,5,52,95,0,2,2,0,0,0,0,0,2,4,40,-16.239
2010_16_DAL_ARI,2010-12-25,2010,16,Regular,00-0009311,J.Kitna,DAL,ARI,Away,Q2,13,13,12,7,63,55,1,0,2,1,1,7,0,0,0,8,66,3.91
2010_16_BAL_CLE,2010-12-26,2010,16,Regular,00-0026158,J.Flacco,BAL,CLE,Away,Q1,6,6,6,5,26,21,0,0,0,0,0,0,0,0,0,2,26,1.16
2010_16_BAL_CLE,2010-12-26,2010,16,Regular,00-0026158,J.Flacco,BAL,CLE,Away,Q2,9,9,8,3,30,135,1,0,0,1,1,4,0,0,0,3,34,1.663
2010_16_BAL_CLE,2010-12-26,2010,16,Regular,00-0026158,J.Flacco,BAL,CLE,Away,Q3,4,4,3,2,27,46,1,1,0,1,1,13,0,0,1,1,40,1.952
2010_16_BAL_CLE,2010-12-26,2010,16,Regular,00-0026158,J.Flacco,BAL,CLE,Away,Q4,3,3,3,2,19,17,0,0,1,0,0,0,0,0,0,2,14,-0.092
2010_16_BAL_CLE,2010-12-26,2010,16,Regular,00-0027688,C.McCoy,CLE,BAL,Home,Q1,5,5,5,4,31,56,0,1,0,0,0,0,0,0,1,5,31,1.19
2010_16_BAL_CLE,2010-12-26,2010,16,Regular,00-0027688,C.McCoy,CLE,BAL,Home,Q2,8,8,7,4,39,60,0,1,0,1,1,7,0,0,1,5,46,-7.384
2010_16_BAL_CLE,2010-12-26,2010,16,Regular,00-0027688,C.McCoy,CLE,BAL,Home,Q3,9,9,7,1,11,73,0,0,0,2,2,8,0,0,0,5,19,-5.81
2010_16_BAL_CLE,2010-12-26,2010,16,Regular,00-0027688,C.McCoy,CLE,BAL,Home,Q4,11,11,10,6,68,86,0,1,0,1,1,15,0,0,1,10,83,-0.031
2010_16_DET_MIA,2010-12-26,2010,16,Regular,00-0020679,Sh.Hill,DET,MIA,Away,Q1,4,4,4,2,4,2,0,0,1,0,0,0,0,0,0,4,-2,-4.131
2010_16_DET_MIA,2010-12-26,2010,16,Regular,00-0020679,Sh.Hill,DET,MIA,Away,Q2,7,7,6,3,59,47,1,0,1,1,1,10,0,0,0,6,61,4.594
2010_16_DET_MIA,2010-12-26,2010,16,Regular,00-0020679,Sh.Hill,DET,MIA,Away,Q3,7,7,7,5,61,52,0,0,0,0,0,0,0,0,0,6,61,6.729
2010_16_DET_MIA,2010-12-26,2010,16,Regular,00-0020679,Sh.Hill,DET,MIA,Away,Q4,11,11,11,4,98,103,1,0,0,0,0,0,0,0,0,11,98,2.196
2010_16_DET_MIA,2010-12-26,2010,16,Regular,00-0026197,C.Henne,MIA,DET,Home,Q1,10,9,9,5,48,53,0,0,1,0,1,0,0,0,0,9,44,-2.806
2010_16_DET_MIA,2010-12-26,2010,16,Regular,00-0026197,C.Henne,MIA,DET,Home,Q2,14,14,13,10,97,115,1,0,0,1,1,10,0,0,0,6,107,7.991
2010_16_DET_MIA,2010-12-26,2010,16,Regular,00-0026197,C.Henne,MIA,DET,Home,Q3,7,7,7,5,54,39,0,0,1,0,0,0,0,0,0,3,51,1.515
2010_16_DET_MIA,2010-12-26,2010,16,Regular,00-0026197,C.Henne,MIA,DET,Home,Q4,20,20,17,9,79,98,0,2,0,3,3,4,0,0,2,12,83,-9.24
2010_16_HOU_DEN,2010-12-26,2010,16,Regular,00-0022787,M.Schaub,HOU,DEN,Away,Q1,5,5,5,4,56,21,0,0,0,0,0,0,0,0,0,2,56,1.63
2010_16_HOU_DEN,2010-12-26,2010,16,Regular,00-0022787,M.Schaub,HOU,DEN,Away,Q2,8,7,7,6,114,42,1,0,0,0,1,0,0,0,0,1,114,6.495
2010_16_HOU_DEN,2010-12-26,2010,16,Regular,00-0022787,M.Schaub,HOU,DEN,Away,Q3,9,9,9,7,73,68,0,0,0,0,0,0,0,0,0,2,73,0.893
2010_16_HOU_DEN,2010-12-26,2010,16,Regular,00-0022787,M.Schaub,HOU,DEN,Away,Q4,12,12,12,6,67,91,0,1,0,0,0,0,0,0,1,7,67,-0.6
2010_16_HOU_DEN,2010-12-26,2010,16,Regular,00-0027876,T.Tebow,DEN,HOU,Home,Q1,9,9,7,5,82,20,0,1,0,2,2,2,0,0,1,6,84,-2.376
2010_16_HOU_DEN,2010-12-26,2010,16,Regular,00-0027876,T.Tebow,DEN,HOU,Home,Q2,5,5,5,2,18,22,0,0,0,0,0,0,0,0,0,4,18,-1.302
2010_16_HOU_DEN,2010-12-26,2010,16,Regular,00-0027876,T.Tebow,DEN,HOU,Home,Q3,7,7,7,4,122,131,0,0,0,0,0,0,0,0,0,3,122,5.795
2010_16_HOU_DEN,2010-12-26,2010,16,Regular,00-0027876,T.Tebow,DEN,HOU,Home,Q4,16,12,11,5,86,129,1,0,1,1,5,28,1,0,0,10,111,9.9
2010_16_IND_OAK,2010-12-26,2010,16,Regular,00-0010346,P.Manning,IND,LV,Away,Q1,10,10,10,6,88,92,0,0,0,0,0,0,0,0,0,8,88,5.543
2010_16_IND_OAK,2010-12-26,2010,16,Regular,00-0010346,P.Manning,IND,LV,Away,Q2,9,9,9,6,58,73,1,0,0,0,0,0,0,0,0,6,58,1.461
2010_16_IND_OAK,2010-12-26,2010,16,Regular,00-0010346,P.Manning,IND,LV,Away,Q3,7,7,7,2,13,58,1,1,0,0,0,0,0,0,1,7,13,-5.421
2010_16_IND_OAK,2010-12-26,2010,16,Regular,00-0010346,P.Manning,IND,LV,Away,Q4,5,4,4,2,20,62,1,1,0,0,1,27,0,0,1,2,47,3.774
2010_16_IND_OAK,2010-12-26,2010,16,Regular,00-0023460,J.Campbell,LV,IND,Home,Q1,6,6,5,1,1,9,0,0,0,1,1,5,0,0,0,4,6,-5.015
2010_16_IND_OAK,2010-12-26,2010,16,Regular,00-0023460,J.Campbell,LV,IND,Home,Q2,14,14,13,11,86,37,0,0,1,1,1,2,0,0,0,7,82,-0.041
2010_16_IND_OAK,2010-12-26,2010,16,Regular,00-0023460,J.Campbell,LV,IND,Home,Q3,9,9,8,4,28,47,0,0,1,1,1,3,0,0,0,4,24,-6.415
2010_16_IND_OAK,2010-12-26,2010,16,Regular,00-0023460,J.Campbell,LV,IND,Home,Q4,18,18,18,13,116,101,1,0,1,0,0,0,0,0,0,15,108,1.273
2010_16_NE_BUF,2010-12-26,2010,16,Regular,00-0019596,T.Brady,NE,BUF,Away,Q1,6,6,5,2,18,70,0,0,0,1,1,7,0,0,0,2,25,-1.306
2010_16_NE_BUF,2010-12-26,2010,16,Regular,00-0019596,T.Brady,NE,BUF,Away,Q2,12,11,10,6,57,60,2,0,0,1,2,6,0,0,0,6,63,6.711
2010_16_NE_BUF,2010-12-26,2010,16,Regular,00-0019596,T.Brady,NE,BUF,Away,Q3,11,11,11,6,58,85,1,0,1,0,0,0,0,0,0,7,49,-4.059
2010_16_NE_BUF,2010-12-26,2010,16,Regular,00-0019596,T.Brady,NE,BUF,Away,Q4,2,2,2,1,7,9,0,0,0,0,0,0,0,0,0,2,7,-0.916
2010_16_NE_BUF,2010-12-26,2010,16,Regular,00-0023682,R.Fitzpatrick,BUF,NE,Home,Q1,8,8,8,3,57,82,0,0,1,0,0,0,0,1,1,6,54,-4.924
2010_16_NE_BUF,2010-12-26,2010,16,Regular,00-0023682,R.Fitzpatrick,BUF,NE,Home,Q2,12,12,12,6,68,133,0,1,0,0,0,0,0,0,1,11,68,-5.634
2010_16_NE_BUF,2010-12-26,2010,16,Regular,00-0023682,R.Fitzpatrick,BUF,NE,Home,Q3,10,10,9,3,63,115,0,1,1,1,1,14,0,1,2,7,73,-11.015
2010_16_NE_BUF,2010-12-26,2010,16,Regular,00-0023682,R.Fitzpatrick,BUF,NE,Home,Q4,11,11,11,6,63,98,0,1,1,0,0,0,0,0,1,9,63,-2.599
2010_16_NE_BUF,2010-12-26,2010,16,Regular,00-0026625,B.Hoyer,NE,BUF,Away,Q4,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,-0.743
2010_16_NYG_GB,2010-12-26,2010,16,Regular,00-0022803,E.Manning,NYG,GB,Away,Q1,7,7,7,3,21,75,0,1,0,0,0,0,0,0,1,4,21,-5.302
2010_16_NYG_GB,2010-12-26,2010,16,Regular,00-0022803,E.Manning,NYG,GB,Away,Q2,8,8,8,5,154,116,2,0,0,0,0,0,0,0,0,5,154,11.899
2010_16_NYG_GB,2010-12-26,2010,16,Regular,00-0022803,E.Manning,NYG,GB,Away,Q3,6,6,5,3,52,32,0,0,1,1,1,12,0,0,0,3,59,3.132
2010_16_NYG_GB,2010-12-26,2010,16,Regular,00-0022803,E.Manning,NYG,GB,Away,Q4,14,14,14,6,74,140,0,3,0,0,0,0,0,0,3,14,74,-8.295
2010_16_NYG_GB,2010-12-26,2010,16,Regular,00-0023459,A.Rodgers,GB,NYG,Home,Q1,9,9,8,4,95,83,2,0,0,1,1,15,0,0,0,6,110,8.208
2010_16_NYG_GB,2010-12-26,2010,16,Regular,00-0023459,A.Rodgers,GB,NYG,Home,Q2,15,15,15,10,121,161,0,0,0,0,0,0,0,0,0,8,121,4.321
2010_16_NYG_GB,2010-12-26,2010,16,Regular,00-0023459,A.Rodgers,GB,NYG,Home,Q3,10,10,10,7,105,97,1,0,1,0,0,0,0,0,0,4,102,3.536
2010_16_NYG_GB,2010-12-26,2010,16,Regular,00-0023459,A.Rodgers,GB,NYG,Home,Q4,7,7,6,4,83,71,1,0,1,1,1,11,0,0,0,1,89,8.395
2010_16_NYJ_CHI,2010-12-26,2010,16,Regular,00-0024226,J.Cutler,CHI,NYJ,Home,Q1,4,4,4,3,31,49,0,0,0,0,0,0,0,0,0,0,31,0.968
2010_16_NYJ_CHI,2010-12-26,2010,16,Regular,00-0024226,J.Cutler,CHI,NYJ,Home,Q2,13,13,11,4,67,96,0,1,1,2,2,5,1,0,1,3,62,-4.676
2010_16_NYJ_CHI,2010-12-26,2010,16,Regular,00-0024226,J.Cutler,CHI,NYJ,Home,Q3,7,7,7,6,117,130,3,0,0,0,0,0,0,0,0,0,117,10.912
2010_16_NYJ_CHI,2010-12-26,2010,16,Regular,00-0024226,J.Cutler,CHI,NYJ,Home,Q4,5,5,5,0,0,53,0,0,1,0,0,0,0,0,0,0,-3,-3.776
2010_16_NYJ_CHI,2010-12-26,2010,16,Regular,00-0026898,M.Sanchez,NYJ,CHI,Away,Q1,7,7,7,7,90,59,0,0,0,0,0,0,0,0,0,3,90,8.088
2010_16_NYJ_CHI,2010-12-26,2010,16,Regular,00-0026898,M.Sanchez,NYJ,CHI,Away,Q2,8,8,8,6,66,51,0,0,0,0,0,0,0,0,0,3,66,2.021
2010_16_NYJ_CHI,2010-12-26,2010,16,Regular,00-0026898,M.Sanchez,NYJ,CHI,Away,Q3,11,11,11,6,75,85,1,0,0,0,0,0,0,0,0,1,75,0.538
2010_16_NYJ_CHI,2010-12-26,2010,16,Regular,00-0026898,M.Sanchez,NYJ,CHI,Away,Q4,11,11,11,5,38,90,0,1,0,0,0,0,0,0,1,4,38,-0.996
2010_16_SD_CIN,2010-12-26,2010,16,Regular,00-0021429,C.Palmer,CIN,LAC,Home,Q1,4,3,3,3,41,20,1,0,0,0,1,0,0,0,0,0,41,4.381
2010_16_SD_CIN,2010-12-26,2010,16,Regular,00-0021429,C.Palmer,CIN,LAC,Home,Q2,5,5,5,5,96,47,1,0,0,0,0,0,0,0,0,2,96,8.511
2010_16_SD_CIN,2010-12-26,2010,16,Regular,00-0021429,C.Palmer,CIN,LAC,Home,Q3,9,9,9,5,59,84,0,0,0,0,0,0,0,0,0,5,59,2.311
2010_16_SD_CIN,2010-12-26,2010,16,Regular,00-0021429,C.Palmer,CIN,LAC,Home,Q4,4,4,4,3,73,100,2,0,0,0,0,0,0,0,0,2,73,8.447
2010_16_SD_CIN,2010-12-26,2010,16,Regular,00-0022942,P.Rivers,LAC,CIN,Away,Q1,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,2,5,-2.572
2010_16_SD_CIN,2010-12-26,2010,16,Regular,00-0022942,P.Rivers,LAC,CIN,Away,Q2,11,11,11,7,82,123,0,0,0,0,0,0,0,0,0,6,82,2.983
2010_16_SD_CIN,2010-12-26,2010,16,Regular,00-0022942,P.Rivers,LAC,CIN,Away,Q3,7,7,7,6,68,81,0,1,0,0,0,0,0,0,1,1,68,-1.435
2010_16_SD_CIN,2010-12-26,2010,16,Regular,00-0022942,P.Rivers,LAC,CIN,Away,Q4,21,20,20,13,101,75,1,0,1,0,1,2,0,0,0,17,96,2.819
2010_16_SEA_TB,2010-12-26,2010,16,Regular,00-0007091,M.Hasselbeck,SEA,TB,Away,Q1,5,5,4,3,24,17,0,0,0,1,1,1,1,0,0,1,25,2.985
2010_16_SEA_TB,2010-12-26,2010,16,Regular,00-0026993,J.Freeman,TB,SEA,Home,Q1,6,6,6,3,13,20,0,0,2,0,0,0,0,0,0,3,-8,-6.168
2010_16_SEA_TB,2010-12-26,2010,16,Regular,00-0026993,J.Freeman,TB,SEA,Home,Q2,17,15,13,9,129,153,2,0,0,2,4,23,0,0,0,12,152,11.315
2010_16_SEA_TB,2010-12-26,2010,16,Regular,00-0026993,J.Freeman,TB,SEA,Home,Q3,7,7,7,7,80,48,2,0,0,0,0,0,0,0,0,1,80,9.048
2010_16_SEA_TB,2010-12-26,2010,16,Regular,00-0026993,J.Freeman,TB,SEA,Home,Q4,2,2,2,2,15,6,1,0,0,0,0,0,0,0,0,0,15,2.258
2010_16_SF_STL,2010-12-26,2010,16,Regular,00-0023436,A.Smith,SF,LA,Away,Q4,15,15,15,10,120,130,0,0,2,0,0,0,0,1,1,13,116,-1.607
2010_16_SF_STL,2010-12-26,2010,16,Regular,00-0027854,S.Bradford,LA,SF,Home,Q1,9,9,9,6,74,45,0,0,1,0,0,0,0,1,1,6,57,-3.773
2010_16_SF_STL,2010-12-26,2010,16,Regular,00-0027854,S.Bradford,LA,SF,Home,Q2,9,9,9,6,50,81,0,0,0,0,0,0,0,0,0,6,50,-1.295
2010_16_SF_STL,2010-12-26,2010,16,Regular,00-0027854,S.Bradford,LA,SF,Home,Q3,14,14,14,11,97,76,0,0,0,0,0,0,0,0,0,10,97,2.539
2010_16_SF_STL,2010-12-26,2010,16,Regular,00-0027854,S.Bradford,LA,SF,Home,Q4,6,6,6,5,71,97,1,0,0,0,0,0,0,0,0,3,71,3.488
2010_16_TEN_KC,2010-12-26,2010,16,Regular,00-0003292,K.Collins,TEN,KC,Away,Q1,9,8,8,3,21,92,0,0,1,0,1,0,0,0,0,4,20,-4.82
2010_16_TEN_KC,2010-12-26,2010,16,Regular,00-0003292,K.Collins,TEN,KC,Away,Q2,10,10,10,4,111,138,1,1,0,0,0,0,0,0,1,6,111,-3.423
2010_16_TEN_KC,2010-12-26,2010,16,Regular,00-0003292,K.Collins,TEN,KC,Away,Q3,10,10,10,2,44,153,1,0,1,0,0,0,0,0,0,9,35,-1.415
2010_16_TEN_KC,2010-12-26,2010,16,Regular,00-0003292,K.Collins,TEN,KC,Away,Q4,12,12,12,5,59,134,0,1,1,0,0,0,0,0,1,11,47,-2.642
2010_16_TEN_KC,2010-12-26,2010,16,Regular,00-0023662,M.Cassel,KC,TEN,Home,Q1,12,11,11,10,111,83,2,0,0,0,1,0,0,0,0,5,111,10.051
2010_16_TEN_KC,2010-12-26,2010,16,Regular,00-0023662,M.Cassel,KC,TEN,Home,Q2,14,14,12,6,122,135,1,0,0,2,2,20,0,0,0,6,142,6.411
2010_16_TEN_KC,2010-12-26,2010,16,Regular,00-0023662,M.Cassel,KC,TEN,Home,Q3,7,7,7,3,30,40,0,0,1,0,0,0,0,0,0,5,24,-2.06
2010_16_TEN_KC,2010-12-26,2010,16,Regular,00-0023662,M.Cassel,KC,TEN,Home,Q4,5,5,5,5,51,21,0,0,0,0,0,0,0,0,0,2,51,3.315
2010_16_WAS_JAX,2010-12-26,2010,16,Regular,00-0021231,D.Garrard,JAX,WAS,Home,Q1,8,7,7,4,52,28,0,1,1,0,1,2,0,0,1,3,49,-5.911
2010_16_WAS_JAX,2010-12-26,2010,16,Regular,00-0021231,D.Garrard,JAX,WAS,Home,Q2,15,13,13,9,118,100,1,0,1,0,2,9,0,0,0,7,114,8.454
2010_16_WAS_JAX,2010-12-26,2010,16,Regular,00-0021231,D.Garrard,JAX,WAS,Home,Q3,10,10,9,3,77,107,0,0,2,1,1,2,0,0,0,5,56,-1.926
2010_16_WAS_JAX,2010-12-26,2010,16,Regular,00-0021231,D.Garrard,JAX,WAS,Home,Q4,13,11,11,5,48,93,0,0,0,0,2,26,1,0,0,7,74,1.9
2010_16_WAS_JAX,2010-12-26,2010,16,Regular,00-0021231,D.Garrard,JAX,WAS,Home,OT,2,2,2,1,4,4,0,1,0,0,0,0,0,0,1,1,4,-4.277
2010_16_WAS_JAX,2010-12-26,2010,16,Regular,00-0022121,R.Grossman,WAS,JAX,Away,Q1,9,9,9,5,19,36,1,0,0,0,0,0,0,0,0,2,19,-2.183
2010_16_WAS_JAX,2010-12-26,2010,16,Regular,00-0022121,R.Grossman,WAS,JAX,Away,Q2,11,11,11,3,61,127,0,1,0,0,0,0,0,0,1,6,61,-4.929
2010_16_WAS_JAX,2010-12-26,2010,16,Regular,00-0022121,R.Grossman,WAS,JAX,Away,Q3,8,7,7,5,48,35,0,0,0,0,1,5,0,0,0,3,53,0.527
2010_16_WAS_JAX,2010-12-26,2010,16,Regular,00-0022121,R.Grossman,WAS,JAX,Away,Q4,13,13,13,6,54,67,0,0,1,0,0,0,0,0,0,4,44,-2.053
2010_16_NO_ATL,2010-12-27,2010,16,Regular,00-0020531,D.Brees,NO,ATL,Away,Q1,14,14,14,11,61,63,0,0,0,0,0,0,0,0,0,8,61,-4.604
2010_16_NO_ATL,2010-12-27,2010,16,Regular,00-0020531,D.Brees,NO,ATL,Away,Q2,13,13,13,9,74,140,0,0,1,0,0,0,0,0,0,9,68,1.437
2010_16_NO_ATL,2010-12-27,2010,16,Regular,00-0020531,D.Brees,NO,ATL,Away,Q3,7,7,7,3,35,93,0,0,0,0,0,0,0,0,0,1,35,2.658
2010_16_NO_ATL,2010-12-27,2010,16,Regular,00-0020531,D.Brees,NO,ATL,Away,Q4,16,16,16,12,132,55,1,2,0,0,0,0,0,0,2,4,132,-2.916
2010_16_NO_ATL,2010-12-27,2010,16,Regular,00-0026143,M.Ryan,ATL,NO,Home,Q1,7,7,7,3,41,94,0,0,0,0,0,0,0,0,0,5,41,-1.995
2010_16_NO_ATL,2010-12-27,2010,16,Regular,00-0026143,M.Ryan,ATL,NO,Home,Q2,8,7,6,4,44,48,1,0,0,1,2,7,0,0,0,4,51,0.326
2010_16_NO_ATL,2010-12-27,2010,16,Regular,00-0026143,M.Ryan,ATL,NO,Home,Q3,11,11,11,6,49,84,0,0,1,0,0,0,0,0,0,7,41,-1.826
2010_16_NO_ATL,2010-12-27,2010,16,Regular,00-0026143,M.Ryan,ATL,NO,Home,Q4,7,7,6,2,14,44,0,0,0,1,1,20,0,0,0,5,34,-2.599
2010_16_MIN_PHI,2010-12-28,2010,16,Regular,00-0020245,M.Vick,PHI,MIN,Home,Q1,9,8,8,5,47,84,1,0,1,0,1,14,0,0,0,5,53,3.172
2010_16_MIN_PHI,2010-12-28,2010,16,Regular,00-0020245,M.Vick,PHI,MIN,Home,Q2,18,18,16,8,81,203,0,1,2,2,2,13,0,1,2,13,74,-10.178
2010_16_MIN_PHI,2010-12-28,2010,16,Regular,00-0020245,M.Vick,PHI,MIN,Home,Q3,11,11,8,5,42,30,0,0,1,3,3,20,0,1,1,7,61,-3.341
